Nepali_Year,Nepali_Month,Nepali_Month_Num,Nepali_Day,Nepali_Date,English_Year,English_Month,English_Day,English_Date,Fine_Gold_9999_Tola,Standard_Gold_9950_Tola,Silver_Tola,Fine_Gold_9999_10grm,Standard_Gold_9950_10grm,Silver_10grm,Tola_Actual_Ratio_9999_9950,Tola_9950_Calculated,Tola_Margin,Gram_Actual_Ratio_9999_9950,Gram_9950_Calculated,Gram_Margin,Gold_Silver_Ratio_Tola,Gold_Silver_Ratio_Gram,Discount_Pct_9999_9950_Tola,Discount_Pct_9999_9950_Gram,Tola_Fine_Change_Amount,Tola_Fine_Change_Percent,Missing_Standard_Tola,Missing_Standard_Gram,Data_Quality_Score
2077,Chaitra,12,27,2077-12-27,2021,4,9,2021-04-09,89900,89450,1280,77075,76690,1097.50,1.00503,89450.07,450.0,1.00502,76690.02,385.0,70.23,70.23,0.5006,0.4995,900.0,1.0112,0,0,5
2077,Chaitra,12,29,2077-12-29,2021,4,11,2021-04-11,89500,89050,1275,76730,76345,1093,1.00505,89050.3,450.0,1.00504,76345.22,385.0,70.2,70.2,0.5028,0.5018,-400.0,-0.4449,0,0,5
2077,Chaitra,12,30,2077-12-30,2021,4,12,2021-04-12,89600,89150,1275,76820,76435,1093,1.00505,89149.79,450.0,1.00504,76434.77,385.0,70.27,70.28,0.5022,0.5012,100.0,0.1117,0,0,5
2077,Chaitra,12,31,2077-12-31,2021,4,13,2021-04-13,89500,89050,1260,76730,76345,1080,1.00505,89050.3,450.0,1.00504,76345.22,385.0,71.03,71.05,0.5028,0.5018,-100.0,-0.1116,0,0,5
2078,Baisakh,1,2,2078-01-2,2021,4,15,2021-04-15,89800,89350,1290,76990,76605,1106,1.00504,89349.68,450.0,1.00503,76604.68,385.0,69.61,69.61,0.5011,0.5001,300.0,0.3352,0,0,5
2078,Baisakh,1,3,2078-01-3,2021,4,16,2021-04-16,90500,90000,1300,77590,77160,1114.50,1.00556,89999.6,500.0,1.00557,77160.22,430.0,69.62,69.62,0.5525,0.5542,700.0,0.7795,0,0,5
2078,Baisakh,1,5,2078-01-5,2021,4,18,2021-04-18,90700,90200,1300,77760,77330,1114.50,1.00554,90200.29,500.0,1.00556,77330.04,430.0,69.77,69.77,0.5513,0.553,200.0,0.221,0,0,5
2078,Baisakh,1,6,2078-01-6,2021,4,19,2021-04-19,91000,90500,1300,78020,77590,1114.50,1.00552,90500.44,500.0,1.00554,77590.15,430.0,70.0,70.0,0.5495,0.5511,300.0,0.3308,0,0,5
2078,Baisakh,1,7,2078-01-7,2021,4,20,2021-04-20,90700,90200,1300,77760,77330,1114.50,1.00554,90200.29,500.0,1.00556,77330.04,430.0,69.77,69.77,0.5513,0.553,-300.0,-0.3297,0,0,5
2078,Baisakh,1,8,2078-01-8,2021,4,21,2021-04-21,92000,91500,1310,78875,78445,1123,1.00546,91500.41,500.0,1.00548,78445.12,430.0,70.23,70.24,0.5435,0.5452,1300.0,1.4333,0,0,5
2078,Baisakh,1,9,2078-01-9,2021,4,22,2021-04-22,92200,91700,1335,79045,78615,1144.50,1.00545,91700.23,500.0,1.00547,78614.98,430.0,69.06,69.07,0.5423,0.544,200.0,0.2174,0,0,5
2078,Baisakh,1,10,2078-01-10,2021,4,23,2021-04-23,91700,91200,1320,78620,78190,1131.50,1.00548,91200.22,500.0,1.0055,78189.96,430.0,69.47,69.48,0.5453,0.5469,-500.0,-0.5423,0,0,5
2078,Baisakh,1,12,2078-01-12,2021,4,25,2021-04-25,91300,90800,1310,78275,77845,1123,1.00551,90799.69,500.0,1.00552,77845.29,430.0,69.69,69.7,0.5476,0.5493,-400.0,-0.4362,0,0,5
2078,Baisakh,1,13,2078-01-13,2021,4,26,2021-04-26,91300,90800,1310,78275,77845,1123,1.00551,90799.69,500.0,1.00552,77845.29,430.0,69.69,69.7,0.5476,0.5493,0.0,0.0,0,0,5
2078,Baisakh,1,14,2078-01-14,2021,4,27,2021-04-27,91200,90700,1315,78190,77760,1127.50,1.00551,90700.24,500.0,1.00553,77759.99,430.0,69.35,69.35,0.5482,0.5499,-100.0,-0.1095,0,0,5
2078,Baisakh,1,15,2078-01-15,2021,4,28,2021-04-28,90500,90000,1305,77590,77160,1119,1.00556,89999.6,500.0,1.00557,77160.22,430.0,69.35,69.34,0.5525,0.5542,-700.0,-0.7675,0,0,5
2078,Baisakh,1,16,2078-01-16,2021,4,29,2021-04-29,90800,90300,1315,77845,77415,1127.50,1.00554,90299.74,500.0,1.00555,77415.34,430.0,69.05,69.04,0.5507,0.5524,300.0,0.3315,0,0,5
2078,Baisakh,1,17,2078-01-17,2021,4,30,2021-04-30,89900,89450,1295,77075,76690,1110,1.00503,89450.07,450.0,1.00502,76690.02,385.0,69.42,69.44,0.5006,0.4995,-900.0,-0.9912,0,0,5
2078,Baisakh,1,19,2078-01-19,2021,5,2,2021-05-02,90000,89500,1295,77160,76730,1110,1.00559,89499.7,500.0,1.0056,76730.31,430.0,69.5,69.51,0.5556,0.5573,100.0,0.1112,0,0,5
2078,Baisakh,1,20,2078-01-20,2021,5,3,2021-05-03,90400,89900,1300,77505,77075,1114.50,1.00556,89900.16,500.0,1.00558,77074.92,430.0,69.54,69.54,0.5531,0.5548,400.0,0.4444,0,0,5
2078,Baisakh,1,21,2078-01-21,2021,5,4,2021-05-04,90600,90100,1325,77675,77245,1136,1.00555,90099.95,500.0,1.00557,77244.75,430.0,68.38,68.38,0.5519,0.5536,200.0,0.2212,0,0,5
2078,Baisakh,1,22,2078-01-22,2021,5,5,2021-05-05,90300,89800,1320,77420,76990,1131.50,1.00557,89799.82,500.0,1.00559,76989.63,430.0,68.41,68.42,0.5537,0.5554,-300.0,-0.3311,0,0,5
2078,Baisakh,1,23,2078-01-23,2021,5,6,2021-05-06,90600,90100,1315,77675,77245,1127.50,1.00555,90099.95,500.0,1.00557,77244.75,430.0,68.9,68.89,0.5519,0.5536,300.0,0.3322,0,0,5
2078,Baisakh,1,24,2078-01-24,2021,5,7,2021-05-07,91700,91200,1350,78620,78190,1157.50,1.00548,91200.22,500.0,1.0055,78189.96,430.0,67.93,67.92,0.5453,0.5469,1100.0,1.2141,0,0,5
2078,Baisakh,1,26,2078-01-26,2021,5,9,2021-05-09,91800,91300,1345,78705,78275,1153,1.00548,91299.68,500.0,1.00549,78275.27,430.0,68.25,68.26,0.5447,0.5463,100.0,0.1091,0,0,5
2078,Baisakh,1,27,2078-01-27,2021,5,10,2021-05-10,92000,91500,1360,78875,78445,1166,1.00546,91500.41,500.0,1.00548,78445.12,430.0,67.65,67.65,0.5435,0.5452,200.0,0.2179,0,0,5
2078,Baisakh,1,28,2078-01-28,2021,5,11,2021-05-11,92300,91800,1345,79135,78705,1153,1.00545,91799.69,500.0,1.00546,78705.27,430.0,68.62,68.63,0.5417,0.5434,300.0,0.3261,0,0,5
2078,Baisakh,1,29,2078-01-29,2021,5,12,2021-05-12,92000,91500,1345,78875,78445,1153,1.00546,91500.41,500.0,1.00548,78445.12,430.0,68.4,68.41,0.5435,0.5452,-300.0,-0.325,0,0,5
2078,Baisakh,1,30,2078-01-30,2021,5,13,2021-05-13,91600,91100,1335,78535,78105,1144.50,1.00549,91099.86,500.0,1.00551,78104.64,430.0,68.61,68.62,0.5459,0.5475,-400.0,-0.4348,0,0,5
2078,Baisakh,1,31,2078-01-31,2021,5,14,2021-05-14,91600,91100,1330,78535,78105,1140,1.00549,91099.86,500.0,1.00551,78104.64,430.0,68.87,68.89,0.5459,0.5475,0.0,0.0,0,0,5
2078,Jestha,2,2,2078-02-2,2021,5,16,2021-05-16,92500,92000,1350,79305,78875,1157.50,1.00543,92000.44,500.0,1.00545,78875.13,430.0,68.52,68.51,0.5405,0.5422,900.0,0.9825,0,0,5
2078,Jestha,2,3,2078-02-3,2021,5,17,2021-05-17,92800,92300,1355,79560,79130,1161.50,1.00542,92299.74,500.0,1.00543,79130.32,430.0,68.49,68.5,0.5388,0.5405,300.0,0.3243,0,0,5
2078,Jestha,2,4,2078-02-4,2021,5,18,2021-05-18,93400,92900,1390,80075,79645,1192,1.00538,92900.2,500.0,1.0054,79644.92,430.0,67.19,67.18,0.5353,0.537,600.0,0.6466,0,0,5
2078,Jestha,2,5,2078-02-5,2021,5,19,2021-05-19,93300,92800,1370,79990,79560,1174.50,1.00539,92799.81,500.0,1.0054,79560.37,430.0,68.1,68.11,0.5359,0.5376,-100.0,-0.1071,0,0,5
2078,Jestha,2,6,2078-02-6,2021,5,20,2021-05-20,93700,93200,1360,80335,79905,1166,1.00536,93200.45,500.0,1.00538,79905.11,430.0,68.9,68.9,0.5336,0.5353,400.0,0.4287,0,0,5
2078,Jestha,2,7,2078-02-7,2021,5,21,2021-05-21,93300,92800,1350,79990,79560,1157.50,1.00539,92799.81,500.0,1.0054,79560.37,430.0,69.11,69.11,0.5359,0.5376,-400.0,-0.4269,0,0,5
2078,Jestha,2,9,2078-02-9,2021,5,23,2021-05-23,93600,93100,1345,80245,79815,1153,1.00537,93100.05,500.0,1.00539,79814.8,430.0,69.59,69.6,0.5342,0.5359,300.0,0.3215,0,0,5
2078,Jestha,2,10,2078-02-10,2021,5,24,2021-05-24,93700,93200,1350,80335,79905,1157.50,1.00536,93200.45,500.0,1.00538,79905.11,430.0,69.41,69.4,0.5336,0.5353,100.0,0.1068,0,0,5
2078,Jestha,2,11,2078-02-11,2021,5,25,2021-05-25,93500,93000,1350,80160,79730,1157.50,1.00538,92999.66,500.0,1.00539,79730.25,430.0,69.26,69.25,0.5348,0.5364,-200.0,-0.2134,0,0,5
2078,Jestha,2,13,2078-02-13,2021,5,27,2021-05-27,94200,93700,1350,80760,80330,1157.50,1.00534,93699.64,500.0,1.00535,80330.23,430.0,69.78,69.77,0.5308,0.5324,700.0,0.7487,0,0,5
2078,Jestha,2,14,2078-02-14,2021,5,28,2021-05-28,93800,93300,1350,80420,79990,1157.50,1.00536,93299.91,500.0,1.00538,79989.66,430.0,69.48,69.48,0.533,0.5347,-400.0,-0.4246,0,0,5
2078,Jestha,2,16,2078-02-16,2021,5,30,2021-05-30,94000,93500,1355,80590,80160,1161.50,1.00535,93499.78,500.0,1.00536,80160.34,430.0,69.37,69.38,0.5319,0.5336,200.0,0.2132,0,0,5
2078,Jestha,2,17,2078-02-17,2021,5,31,2021-05-31,94200,93700,1360,80760,80330,1166,1.00534,93699.64,500.0,1.00535,80330.23,430.0,69.26,69.26,0.5308,0.5324,200.0,0.2128,0,0,5
2078,Jestha,2,18,2078-02-18,2021,6,1,2021-06-01,94500,94000,1370,81020,80590,1174.50,1.00532,93999.92,500.0,1.00534,80589.65,430.0,68.98,68.98,0.5291,0.5307,300.0,0.3185,0,0,5
2078,Jestha,2,19,2078-02-19,2021,6,2,2021-06-02,94500,94000,1360,81020,80590,1166,1.00532,93999.92,500.0,1.00534,80589.65,430.0,69.49,69.49,0.5291,0.5307,0.0,0.0,0,0,5
2078,Jestha,2,20,2078-02-20,2021,6,3,2021-06-03,94900,94400,1375,81360,80930,1179,1.0053,94399.68,500.0,1.00531,80930.26,430.0,69.02,69.01,0.5269,0.5285,400.0,0.4233,0,0,5
2078,Jestha,2,21,2078-02-21,2021,6,4,2021-06-04,93400,92900,1340,80075,79645,1149,1.00538,92900.2,500.0,1.0054,79644.92,430.0,69.7,69.69,0.5353,0.537,-1500.0,-1.5806,0,0,5
2078,Jestha,2,23,2078-02-23,2021,6,6,2021-06-06,94100,93600,1355,80675,80245,1161.50,1.00534,93600.18,500.0,1.00536,80244.89,430.0,69.45,69.46,0.5313,0.533,700.0,0.7495,0,0,5
2078,Jestha,2,24,2078-02-24,2021,6,7,2021-06-07,93800,93300,1350,80420,79990,1157.50,1.00536,93299.91,500.0,1.00538,79989.66,430.0,69.48,69.48,0.533,0.5347,-300.0,-0.3188,0,0,5
2078,Jestha,2,25,2078-02-25,2021,6,8,2021-06-08,94100,93600,1355,80675,80245,1161.50,1.00534,93600.18,500.0,1.00536,80244.89,430.0,69.45,69.46,0.5313,0.533,300.0,0.3198,0,0,5
2078,Jestha,2,26,2078-02-26,2021,6,9,2021-06-09,94200,93700,1350,80760,80330,1157.50,1.00534,93699.64,500.0,1.00535,80330.23,430.0,69.78,69.77,0.5308,0.5324,100.0,0.1063,0,0,5
2078,Jestha,2,27,2078-02-27,2021,6,10,2021-06-10,93900,93400,1355,80505,80075,1161.50,1.00535,93400.31,500.0,1.00537,80075.0,430.0,69.3,69.31,0.5325,0.5341,-300.0,-0.3185,0,0,5
2078,Jestha,2,28,2078-02-28,2021,6,11,2021-06-11,94500,94000,1370,81020,80590,1174.50,1.00532,93999.92,500.0,1.00534,80589.65,430.0,68.98,68.98,0.5291,0.5307,600.0,0.639,0,0,5
2078,Jestha,2,30,2078-02-30,2021,6,13,2021-06-13,93900,93400,1370,80505,80075,1174.50,1.00535,93400.31,500.0,1.00537,80075.0,430.0,68.54,68.54,0.5325,0.5341,-600.0,-0.6349,0,0,5
2078,Jestha,2,31,2078-02-31,2021,6,14,2021-06-14,93200,92700,1365,79905,79475,1170,1.00539,92700.35,500.0,1.00541,79475.04,430.0,68.28,68.29,0.5365,0.5381,-700.0,-0.7455,0,0,5
2078,Ashad,3,1,2078-03-1,2021,6,15,2021-06-15,93200,92700,1355,79905,79475,1161.50,1.00539,92700.35,500.0,1.00541,79475.04,430.0,68.78,68.79,0.5365,0.5381,0.0,0.0,0,0,5
2078,Ashad,3,2,2078-03-2,2021,6,16,2021-06-16,93100,92600,1360,79820,79390,1166,1.0054,92599.96,500.0,1.00542,79389.71,430.0,68.46,68.46,0.5371,0.5387,-100.0,-0.1073,0,0,5
2078,Ashad,3,3,2078-03-3,2021,6,17,2021-06-17,92000,91500,1340,78875,78445,1149,1.00546,91500.41,500.0,1.00548,78445.12,430.0,68.66,68.65,0.5435,0.5452,-1100.0,-1.1815,0,0,5
2078,Ashad,3,4,2078-03-4,2021,6,18,2021-06-18,90800,90300,1305,77845,77415,1119,1.00554,90299.74,500.0,1.00555,77415.34,430.0,69.58,69.57,0.5507,0.5524,-1200.0,-1.3043,0,0,5
2078,Ashad,3,6,2078-03-6,2021,6,20,2021-06-20,90000,89550,1290,77160,76775,1106,1.00503,89549.57,450.0,1.00501,76775.36,385.0,69.77,69.76,0.5,0.499,-800.0,-0.8811,0,0,5
2078,Ashad,3,7,2078-03-7,2021,6,21,2021-06-21,90400,89950,1295,77505,77120,1110,1.005,89950.25,450.0,1.00499,77120.17,385.0,69.81,69.82,0.4978,0.4967,400.0,0.4444,0,0,5
2078,Ashad,3,8,2078-03-8,2021,6,22,2021-06-22,91000,90500,1300,78020,77590,1114.50,1.00552,90500.44,500.0,1.00554,77590.15,430.0,70.0,70.0,0.5495,0.5511,600.0,0.6637,0,0,5
2078,Ashad,3,9,2078-03-9,2021,6,23,2021-06-23,90700,90200,1295,77760,77330,1110,1.00554,90200.29,500.0,1.00556,77330.04,430.0,70.04,70.05,0.5513,0.553,-300.0,-0.3297,0,0,5
2078,Ashad,3,10,2078-03-10,2021,6,24,2021-06-24,90500`,90000,1295,77590,77160,1110,,,,1.00557,77160.22,430.0,,69.9,,0.5542,,,0,0,5
2078,Ashad,3,11,2078-03-11,2021,6,25,2021-06-25,90500,90000,1300,77590,77160,1114.50,1.00556,89999.6,500.0,1.00557,77160.22,430.0,69.62,69.62,0.5525,0.5542,-200.0,-0.2205,0,0,5
2078,Ashad,3,13,2078-03-13,2021,6,27,2021-06-27,90700,90200,1305,77760,77330,1119,1.00554,90200.29,500.0,1.00556,77330.04,430.0,69.5,69.49,0.5513,0.553,200.0,0.221,0,0,5
2078,Ashad,3,14,2078-03-14,2021,6,28,2021-06-28,97700,97200,1255,83765,83335,1076,1.00514,97200.39,500.0,1.00516,83334.99,430.0,77.85,77.85,0.5118,0.5133,7000.0,7.7178,0,0,5
2078,Ashad,3,15,2078-03-15,2021,6,29,2021-06-29,90600,90100,1300,77675,77245,1114.50,1.00555,90099.95,500.0,1.00557,77244.75,430.0,69.69,69.69,0.5519,0.5536,-7100.0,-7.2671,0,0,5
2078,Ashad,3,16,2078-03-16,2021,6,30,2021-06-30,90000,89550,1290,77160,76775,1106,1.00503,89549.57,450.0,1.00501,76775.36,385.0,69.77,69.76,0.5,0.499,-600.0,-0.6623,0,0,5
2078,Ashad,3,17,2078-03-17,2021,7,1,2021-07-01,90800,90300,1310,77845,77415,1123,1.00554,90299.74,500.0,1.00555,77415.34,430.0,69.31,69.32,0.5507,0.5524,800.0,0.8889,0,0,5
2078,Ashad,3,18,2078-03-18,2021,7,2,2021-07-02,91300,90800,1310,78275,77845,1123,1.00551,90799.69,500.0,1.00552,77845.29,430.0,69.69,69.7,0.5476,0.5493,500.0,0.5507,0,0,5
2078,Ashad,3,20,2078-03-20,2021,7,4,2021-07-04,91500,91000,1325,78445,78015,1136,1.00549,91000.41,500.0,1.00551,78015.14,430.0,69.06,69.05,0.5464,0.5482,200.0,0.2191,0,0,5
2078,Ashad,3,21,2078-03-21,2021,7,5,2021-07-05,91500,91000,1325,78445,78015,1136,1.00549,91000.41,500.0,1.00551,78015.14,430.0,69.06,69.05,0.5464,0.5482,0.0,0.0,0,0,5
2078,Ashad,3,22,2078-03-22,2021,7,6,2021-07-06,91800,91300,1330,78705,78275,1140,1.00548,91299.68,500.0,1.00549,78275.27,430.0,69.02,69.04,0.5447,0.5463,300.0,0.3279,0,0,5
2078,Ashad,3,23,2078-03-23,2021,7,7,2021-07-07,92200,91700,1320,79045,78615,1131,1.00545,91700.23,500.0,1.00547,78614.98,430.0,69.85,69.89,0.5423,0.544,400.0,0.4357,0,0,5
2078,Ashad,3,24,2078-03-24,2021,7,8,2021-07-08,92300,91800,1310,79135,78705,1123,1.00545,91799.69,500.0,1.00546,78705.27,430.0,70.46,70.47,0.5417,0.5434,100.0,0.1085,0,0,5
2078,Ashad,3,25,2078-03-25,2021,7,9,2021-07-09,92400,91900,1305,79220,78790,1119,1.00544,91900.06,500.0,1.00546,78789.81,430.0,70.8,70.8,0.5411,0.5428,100.0,0.1083,0,0,5
2078,Ashad,3,27,2078-03-27,2021,7,11,2021-07-11,92400,91900,1315,79220,78790,1127.50,1.00544,91900.06,500.0,1.00546,78789.81,430.0,70.27,70.26,0.5411,0.5428,0.0,0.0,0,0,5
2078,Ashad,3,28,2078-03-28,2021,7,12,2021-07-12,92200,91700,1310,79045,78615,1123,1.00545,91700.23,500.0,1.00547,78614.98,430.0,70.38,70.39,0.5423,0.544,-200.0,-0.2165,0,0,5
2078,Ashad,3,29,2078-03-29,2021,7,13,2021-07-13,92400,91900,1320,79220,78790,1131.50,1.00544,91900.06,500.0,1.00546,78789.81,430.0,70.0,70.01,0.5411,0.5428,200.0,0.2169,0,0,5
2078,Ashad,3,30,2078-03-30,2021,7,14,2021-07-14,92700,92200,1315,79475,79045,1127.50,1.00542,92200.27,500.0,1.00544,79045.0,430.0,70.49,70.49,0.5394,0.5411,300.0,0.3247,0,0,5
2078,Ashad,3,31,2078-03-31,2021,7,15,2021-07-15,93200,92700,1320,79905,79475,1131.50,1.00539,92700.35,500.0,1.00541,79475.04,430.0,70.61,70.62,0.5365,0.5381,500.0,0.5394,0,0,5
2078,Shrawan,4,1,2078-04-1,2021,7,16,2021-07-16,93200,92700,1320,79905,79475,1131.50,1.00539,92700.35,500.0,1.00541,79475.04,430.0,70.61,70.62,0.5365,0.5381,0.0,0.0,0,0,5
2078,Shrawan,4,3,2078-04-3,2021,7,18,2021-07-18,92600,92100,1295,79390,78960,1110,1.00543,92099.9,500.0,1.00545,78959.67,430.0,71.51,71.52,0.54,0.5416,-600.0,-0.6438,0,0,5
2078,Shrawan,4,4,2078-04-4,2021,7,19,2021-07-19,92800,92300,1290,79560,79130,1106,1.00542,92299.74,500.0,1.00543,79130.32,430.0,71.94,71.93,0.5388,0.5405,200.0,0.216,0,0,5
2078,Shrawan,4,5,2078-04-5,2021,7,20,2021-07-20,93200,92700,1280,79905,79475,1097.50,1.00539,92700.35,500.0,1.00541,79475.04,430.0,72.81,72.81,0.5365,0.5381,400.0,0.431,0,0,5
2078,Shrawan,4,6,2078-04-6,2021,7,21,2021-07-21,92500,92000,1260,79305,78875,1080,1.00543,92000.44,500.0,1.00545,78875.13,430.0,73.41,73.43,0.5405,0.5422,-700.0,-0.7511,0,0,5
2078,Shrawan,4,7,2078-04-7,2021,7,22,2021-07-22,91800,91300,1270,78705,78275,1089,1.00548,91299.68,500.0,1.00549,78275.27,430.0,72.28,72.27,0.5447,0.5463,-700.0,-0.7568,0,0,5
2078,Shrawan,4,8,2078-04-8,2021,7,23,2021-07-23,92100,91600,1280,78960,78530,1097.50,1.00546,91599.86,500.0,1.00548,78529.66,430.0,71.95,71.95,0.5429,0.5446,300.0,0.3268,0,0,5
2078,Shrawan,4,10,2078-04-10,2021,7,25,2021-07-25,92000,91500,1270,78875,78445,1089,1.00546,91500.41,500.0,1.00548,78445.12,430.0,72.44,72.43,0.5435,0.5452,-100.0,-0.1086,0,0,5
2078,Shrawan,4,11,2078-04-11,2021,7,26,2021-07-26,92100,91600,1270,78960,78530,1089,1.00546,91599.86,500.0,1.00548,78529.66,430.0,72.52,72.51,0.5429,0.5446,100.0,0.1087,0,0,5
2078,Shrawan,4,12,2078-04-12,2021,7,27,2021-07-27,91800,91300,1270,78705,78275,1089,1.00548,91299.68,500.0,1.00549,78275.27,430.0,72.28,72.27,0.5447,0.5463,-300.0,-0.3257,0,0,5
2078,Shrawan,4,13,2078-04-13,2021,7,28,2021-07-28,92100,91600,1255,78960,78530,1076,1.00546,91599.86,500.0,1.00548,78529.66,430.0,73.39,73.38,0.5429,0.5446,300.0,0.3268,0,0,5
2078,Shrawan,4,14,2078-04-14,2021,7,29,2021-07-29,92400,91900,1270,79220,78790,1089,1.00544,91900.06,500.0,1.00546,78789.81,430.0,72.76,72.75,0.5411,0.5428,300.0,0.3257,0,0,5
2078,Shrawan,4,15,2078-04-15,2021,7,30,2021-07-30,92900,92400,1285,79650,79220,1101.50,1.00541,92400.12,500.0,1.00543,79219.84,430.0,72.3,72.31,0.5382,0.5399,500.0,0.5411,0,0,5
2078,Shrawan,4,17,2078-04-17,2021,8,1,2021-08-01,92400,91900,1285,79220,78790,1101.50,1.00544,91900.06,500.0,1.00546,78789.81,430.0,71.91,71.92,0.5411,0.5428,-500.0,-0.5382,0,0,5
2078,Shrawan,4,18,2078-04-18,2021,8,2,2021-08-02,92300,91800,1285,79135,78705,1101.50,1.00545,91799.69,500.0,1.00546,78705.27,430.0,71.83,71.84,0.5417,0.5434,-100.0,-0.1082,0,0,5
2078,Shrawan,4,19,2078-04-19,2021,8,3,2021-08-03,92300,91800,1275,79135,78705,1093,1.00545,91799.69,500.0,1.00546,78705.27,430.0,72.39,72.4,0.5417,0.5434,0.0,0.0,0,0,5
2078,Shrawan,4,20,2078-04-20,2021,8,4,2021-08-04,92000,91500,1285,78875,78445,1101.50,1.00546,91500.41,500.0,1.00548,78445.12,430.0,71.6,71.61,0.5435,0.5452,-300.0,-0.325,0,0,5
2078,Shrawan,4,21,2078-04-21,2021,8,5,2021-08-05,92000,91500,1275,78875,78445,1093,1.00546,91500.41,500.0,1.00548,78445.12,430.0,72.16,72.16,0.5435,0.5452,0.0,0.0,0,0,5
2078,Shrawan,4,22,2078-04-22,2021,8,6,2021-08-06,91500,91000,1265,78445,78015,1084.50,1.00549,91000.41,500.0,1.00551,78015.14,430.0,72.33,72.33,0.5464,0.5482,-500.0,-0.5435,0,0,5
2078,Shrawan,4,24,2078-04-24,2021,8,8,2021-08-08,90000,89550,1240,77160,76775,1063,1.00503,89549.57,450.0,1.00501,76775.36,385.0,72.58,72.59,0.5,0.499,-1500.0,-1.6393,0,0,5
2078,Shrawan,4,25,2078-04-25,2021,8,9,2021-08-09,89000,88550,1215,76305,75920,1041.50,1.00508,88550.17,450.0,1.00507,75920.09,385.0,73.25,73.26,0.5056,0.5046,-1000.0,-1.1111,0,0,5
2078,Shrawan,4,26,2078-04-26,2021,8,10,2021-08-10,89200,88750,1205,76475,76090,1033,1.00507,88750.04,450.0,1.00506,76089.98,385.0,74.02,74.03,0.5045,0.5034,200.0,0.2247,0,0,5
2078,Shrawan,4,27,2078-04-27,2021,8,11,2021-08-11,88800,88350,1190,76130,75745,1020,1.00509,88350.3,450.0,1.00508,75745.21,385.0,74.62,74.64,0.5068,0.5057,-400.0,-0.4484,0,0,5
2078,Shrawan,4,28,2078-04-28,2021,8,12,2021-08-12,89400,88950,1190,76645,76260,1020,1.00506,88949.91,450.0,1.00505,76259.89,385.0,75.13,75.14,0.5034,0.5023,600.0,0.6757,0,0,5
2078,Shrawan,4,29,2078-04-29,2021,8,13,2021-08-13,89700,89250,1185,76905,76520,1016,1.00504,89250.18,450.0,1.00503,76520.1,385.0,75.7,75.69,0.5017,0.5006,300.0,0.3356,0,0,5
2078,Shrawan,4,31,2078-04-31,2021,8,15,2021-08-15,90700,90200,1205,77760,77330,1033,1.00554,90200.29,500.0,1.00556,77330.04,430.0,75.27,75.28,0.5513,0.553,1000.0,1.1148,0,0,5
2078,Shrawan,4,32,2078-04-32,2021,8,16,2021-08-16,90600,90100,1200,77675,77245,1029,1.00555,90099.95,500.0,1.00557,77244.75,430.0,75.5,75.49,0.5519,0.5536,-100.0,-0.1103,0,0,5
2078,Bhadra,5,1,2078-05-1,2021,8,17,2021-08-17,91000,90500,1210,78020,77590,1037.50,1.00552,90500.44,500.0,1.00554,77590.15,430.0,75.21,75.2,0.5495,0.5511,400.0,0.4415,0,0,5
2078,Bhadra,5,2,2078-05-2,2021,8,18,2021-08-18,91200,90700,1205,78190,77760,1033,1.00551,90700.24,500.0,1.00553,77759.99,430.0,75.68,75.69,0.5482,0.5499,200.0,0.2198,0,0,5
2078,Bhadra,5,3,2078-05-3,2021,8,19,2021-08-19,90800,90300,1180,77845,77415,1012,1.00554,90299.74,500.0,1.00555,77415.34,430.0,76.95,76.92,0.5507,0.5524,-400.0,-0.4386,0,0,5
2078,Bhadra,5,4,2078-05-4,2021,8,20,2021-08-20,91200,90700,1195,78190,77760,1024.50,1.00551,90700.24,500.0,1.00553,77759.99,430.0,76.32,76.32,0.5482,0.5499,400.0,0.4405,0,0,5
2078,Bhadra,5,6,2078-05-6,2021,8,22,2021-08-22,90900,90400,1180,77930,77500,1012,1.00553,90400.09,500.0,1.00555,77499.88,430.0,77.03,77.01,0.5501,0.5518,-300.0,-0.3289,0,0,5
2078,Bhadra,5,7,2078-05-7,2021,8,23,2021-08-23,91100,90600,1190,78105,77675,1020,1.00552,90599.89,500.0,1.00554,77674.68,430.0,76.55,76.57,0.5488,0.5505,200.0,0.22,0,0,5
2078,Bhadra,5,8,2078-05-8,2021,8,24,2021-08-24,91600,91100,1200,78535,78105,1029,1.00549,91099.86,500.0,1.00551,78104.64,430.0,76.33,76.32,0.5459,0.5475,500.0,0.5488,0,0,5
2078,Bhadra,5,9,2078-05-9,2021,8,25,2021-08-25,91300,90800,1210,78275,77845,1037.50,1.00551,90799.69,500.0,1.00552,77845.29,430.0,75.45,75.45,0.5476,0.5493,-300.0,-0.3275,0,0,5
2078,Bhadra,5,10,2078-05-10,2021,8,26,2021-08-26,91100,90600,1210,78105,77675,1037.50,1.00552,90599.89,500.0,1.00554,77674.68,430.0,75.29,75.28,0.5488,0.5505,-200.0,-0.2191,0,0,5
2078,Bhadra,5,11,2078-05-11,2021,8,27,2021-08-27,91600,91100,1200,78535,78105,1029,1.00549,91099.86,500.0,1.00551,78104.64,430.0,76.33,76.32,0.5459,0.5475,500.0,0.5488,0,0,5
